no,stage,x,y,z,tbxta,sox2,sp5l,cdh6
2,18ss,131.691,69.2172,18.9353,3.76624,32,3.76624,2.6482
2,18ss,128.247,59.3433,18.6898,3.40766,34,3.40766,2.30654
2,18ss,122.139,62.1736,23.0671,3.17933,40,3.17933,2.40897
2,18ss,129.071,60.9644,24.8997,4.0164,38,4.0164,2.77681
2,18ss,129.584,66.9819,23.8475,3.14307,41,3.14307,2.43502
2,18ss,123.426,69.5574,25.2023,3.67436,32,3.67436,2.93885
2,18ss,121.394,67.4336,24.7713,3.68283,45,3.68283,2.93077
2,18ss,139.645,59.779,6.80824,3.54941,29,3.54941,2.68054
2,18ss,136.811,66.724,6.7907,3.5123,29,3.5123,1.99008
2,18ss,132.901,58.7334,8.5858,3.51617,28,3.51617,2.24631
2,18ss,135.043,60.6289,12.1181,3.81799,25,3.81799,2.51141
2,18ss,139.472,69.5632,14.1199,5.74488,35,5.74488,2.53696
2,18ss,140.258,62.7288,18.0239,3.7681,33,3.7681,3.27773
2,18ss,140.05,67.7493,22.761,6.04397,33,6.04397,2.8078
2,18ss,135.06,70.2813,23.9066,4.78756,33,4.78756,2.68747
2,18ss,140.098,60.3837,23.7854,3.74929,51,3.74929,4.43882
2,18ss,155.334,66.7364,8.63394,2.98787,33,2.98787,3.36757
2,18ss,146.264,66.5668,12.9699,4.19304,44,4.19304,2.85613
2,18ss,150.221,62.8068,11.8342,4.38038,55,4.38038,2.82273
2,18ss,154.912,59.3901,13.7576,4.70696,38,4.70696,2.88017
2,18ss,157.299,67.6523,14.0914,4.5551,58,4.5551,3.60485
2,18ss,149.865,62.2034,18.4963,5.44944,35,5.44944,2.78129
2,18ss,148.745,67.4239,20.3643,5.06622,38,5.06622,4.0178
2,18ss,145.733,63.5881,23.8885,6.12783,49,6.12783,3.64858
2,18ss,155.903,64.1758,24.5417,7.04815,69,7.04815,4.1365
2,18ss,150.647,59.4582,25.0982,4.5938,38,4.5938,3.39725
2,18ss,158.399,70.9432,26.7507,6.25309,38,6.25309,3.61187
2,18ss,168.476,68.3977,8.19087,4.38414,55,4.38414,5.19065
2,18ss,162.861,63.4597,8.71822,4.35782,50,4.35782,3.65411
2,18ss,168.029,58.6807,11.3401,3.69854,67,3.69854,3.0645
2,18ss,161.104,61.0226,17.5509,5.24948,36,5.24948,3.21347
2,18ss,163.643,69.1507,20.5489,4.71241,43,4.71241,4.58608
2,18ss,164.851,60.7855,22.1273,5.13538,48,5.13538,3.30544
2,18ss,168.117,66.1166,22.9443,4.64508,48,4.64508,4.25865
2,18ss,159.883,60.7165,25.4717,4.13845,78,4.13845,5.15353
2,18ss,170.187,63.3217,7.6858,4.74908,37,4.74908,7.49622
2,18ss,180.439,64.4937,9.30834,1.282,24,1.282,1.71367
2,18ss,176.321,62.5145,12.8025,1.48301,28,1.48301,1.98205
2,18ss,172.572,66.994,13.3039,4.20938,105,4.20938,4.54172
2,18ss,176.466,65.4131,18.8373,1.55452,32,1.55452,1.89385
2,18ss,172.801,70.9675,20.6503,4.55279,62,4.55279,3.67907
2,18ss,171.061,64.0957,25.543,2.42474,45,2.42474,2.73653
2,18ss,83.4825,80.5942,25.5148,5.86705,47,5.86705,7.59322
2,18ss,92.3831,82.032,9.74199,2.72067,21,2.72067,2.90782
2,18ss,93.867,74.3926,14.0194,1.95145,26,1.95145,2.45835
2,18ss,84.5358,76.325,13.3357,5.22495,30,5.22495,3.57143
2,18ss,84.0396,83.3498,15.4562,5.27804,32,5.27804,4.46937
2,18ss,94.2636,82.4635,14.3034,3.45831,37,3.45831,5.67845
2,18ss,89.1947,78.3513,17.5336,3.44386,30,3.44386,3.7426
2,18ss,93.3477,74.6421,19.6457,2.45984,29,2.45984,2.94172
2,18ss,89.3753,77.3402,21.4788,3.69862,32,3.69862,3.70182
2,18ss,85.2027,73.3064,22.9911,4.36954,31,4.36954,3.35014
2,18ss,99.2564,73.664,10.4409,1.66667,17,1.66667,2
2,18ss,98.8431,80.5512,11.7197,3.64477,26,3.64477,5.47573
2,18ss,103.885,78.4592,12.239,3.4024,23,3.4024,4.21471
2,18ss,107.383,83.7433,15.7691,4.50647,36,4.50647,5.49649
2,18ss,101.429,71.7835,20.3681,2.70682,59,2.70682,3.18552
2,18ss,104,81.7891,21.8227,4.25411,32,4.25411,5.85808
2,18ss,95.5948,81.0824,22.3498,5.375,40,5.375,6.59361
2,18ss,101.981,73.1944,26.276,3.49033,45,3.49033,4.61854
2,18ss,120.706,79.5025,5.18683,2.74732,30,2.74732,2.69025
2,18ss,117.967,74.0347,7.53134,3.12934,23,3.12934,2.70479
2,18ss,108.719,81.5562,8.48864,3.52096,28,3.52096,3.831
2,18ss,113.263,74.5429,11.0071,2.97968,32,2.97968,3.90708
2,18ss,116.573,79.9171,16.3136,6.09406,61,6.09406,5.66062
2,18ss,112.985,78.5978,17.62,6.41588,33,6.41588,5.20557
2,18ss,119.639,72.4551,17.993,3.74305,37,3.74305,5.30832
2,18ss,117.702,79.8057,20.4746,6.65331,67,6.65331,7.1995
2,18ss,119.161,76.3105,23.0383,5.06053,34,5.06053,5.60746
2,18ss,130.197,77.9548,6.17191,2.65016,29,2.65016,2.44292
2,18ss,125.577,79.8745,9.61158,3.19438,31,3.19438,3.29694
2,18ss,131.174,79.1294,12.2878,2.82141,37,2.82141,2.89666
2,18ss,124.243,71.7119,10.9484,2.72632,27,2.72632,2.67831
2,18ss,121.441,78.3534,11.7567,4.26693,36,4.26693,4.89768
2,18ss,128.697,75.6372,18.7587,4.28109,36,4.28109,3.34412
2,18ss,122.03,79.4503,19.207,5.56908,73,5.56908,7.76028
2,18ss,123.346,84.4027,21.8969,6.85766,69,6.85766,6.82212
2,18ss,133.701,82.2514,21.6869,3.74742,48,3.74742,3.99709
2,18ss,128.602,73.7103,25.2574,4.84846,37,4.84846,2.66693
2,18ss,131.634,73.9316,27.0216,5.22334,37,5.22334,2.8167
2,18ss,141.225,72.5658,6.62014,2.89232,26,2.89232,2.39451
2,18ss,141.855,73.8344,6.90973,2,16,2,1
2,18ss,142.448,74.9363,7.47807,3.86513,26,3.86513,2.4475
2,18ss,140.358,75.9869,12.5929,3.20909,33,3.20909,2.49419
2,18ss,145.778,81.4131,13.0129,4.44487,35,4.44487,2.59796
2,18ss,144.997,73.9386,15.6115,3.73294,37,3.73294,2.55074
2,18ss,140.581,78.8334,19.7525,3.64368,41,3.64368,2.65497
2,18ss,136.436,76.7258,23.7462,4.11135,34,4.11135,3.43906
2,18ss,141.318,73.6657,26.7081,4.0266,38,4.0266,3.28156
2,18ss,153.917,73.7994,6.46977,3.6744,32,3.6744,2.49067
2,18ss,147.051,74.8941,8.74883,3.88988,33,3.88988,2.27362
2,18ss,150.776,84.124,11.6849,3.2585,32,3.2585,2.58638
2,18ss,82.4213,124.784,-11.6443,1.92463,25,1.92463,1.65209
2,18ss,90.7421,134.637,-11.9941,2.30239,26,2.30239,1.9875
2,18ss,90.1933,128.289,-12.1815,2.88413,25,2.88413,1.86566
2,18ss,83.5444,135.74,-10.5698,2.05236,21,2.05236,1.62304
2,18ss,93.3392,128.383,-4.30499,2.40853,30,2.40853,1.83258
2,18ss,93.0986,131.421,-5.51223,2.34951,31,2.34951,1.80992
2,18ss,87.1983,132.297,-4.31941,3.25173,38,3.25173,2.08867
2,18ss,86.1816,125.289,-2.71114,2.46235,34,2.46235,1.9822
2,18ss,84.2196,133.052,-0.57737,2.98858,33,2.98858,2.01666
2,18ss,92.2732,136.659,-0.422745,2.20024,35,2.20024,1.89949
2,18ss,92.6371,127.865,2.22705,3.11828,35,3.11828,2.27028
2,18ss,98.1211,133.794,-10.4048,2.01203,28,2.01203,1.48166
2,18ss,106.408,133.526,-8.86026,2.58065,17,2.58065,1.13978
2,18ss,107.314,131.526,-6.84944,2.6484,24,2.6484,1.86301
2,18ss,102.024,134.677,-4.16188,2.17847,27,2.17847,1.72956
2,18ss,105.966,128.888,-4.1052,2.75959,29,2.75959,1.86129
2,18ss,100.588,127.655,-3.92146,2.06002,31,2.06002,2.40146
2,18ss,99.6541,128.658,-2.10938,2.30671,23,2.30671,2.06607
2,18ss,105.976,132.035,0.105798,2.81388,36,2.81388,1.94308
2,18ss,104.586,124.369,1.09326,3.19713,34,3.19713,2.657
2,18ss,106.291,133.75,4.94437,3.42539,34,3.42539,2.0942
2,18ss,96.4371,133.378,4.8331,2.44651,33,2.44651,2.19199
2,18ss,99.7008,129.511,4.84511,3.36771,31,3.36771,2.39273
2,18ss,120.819,124.899,-1.3566,2.20611,22,2.20611,2.07634
2,18ss,111.118,128.931,3.36385,3.46054,54,3.46054,2.22271
2,18ss,119.566,133.145,4.41984,3.66963,27,3.66963,2.50511
2,18ss,115.527,124.185,5.37681,3.1867,36,3.1867,2.65911
2,18ss,125.606,126.881,5.23774,4.61384,34,4.61384,2.84317
2,18ss,128.284,134.852,5.18098,2.90301,24,2.90301,2.18395
2,18ss,82.3167,137.805,-7.58321,2.34082,25,2.34082,1.77294
2,18ss,81.4044,143.118,-0.0246607,2.32417,33,2.32417,1.99816
2,18ss,87.1275,142.992,-9.59552,2.5796,29,2.5796,1.46124
2,18ss,93.0899,139.411,-9.36334,2.88685,18,2.88685,1.50765
2,18ss,88.1008,145.861,-4.36661,2.12658,24,2.12658,1.52589
2,18ss,92.2743,141.809,-2.98947,2.24188,28,2.24188,1.89506
2,18ss,94.9902,149.359,-0.910936,2.36703,28,2.36703,1.95897
2,18ss,87.4864,138.506,3.10977,2.40828,30,2.40828,2.02554
2,18ss,85.2778,142.035,3.69521,2.76049,33,2.76049,2.07418
2,18ss,93.2954,145.883,4.35344,4.36704,41,4.36704,2.24339
2,18ss,93.6091,137.143,4.01761,2.86657,32,2.86657,2.15586
2,18ss,100.719,145.048,-4.4584,4.39316,17,4.39316,1.75214
2,18ss,104.99,142.193,-3.90796,2.5,15,2.5,2.27778
2,18ss,99.3095,137.535,-1.99084,2.52908,24,2.52908,1.59208
2,18ss,97.7794,142.442,0.710458,2.64226,37,2.64226,2.01079
2,18ss,103.931,147.378,2.65576,4.5178,32,4.5178,2.28439
2,18ss,112.474,137.796,-1.14975,2.48035,25,2.48035,1.57642
2,18ss,119.041,140.738,0.346425,2.42867,30,2.42867,1.98789
2,18ss,109.828,143.981,3.03054,4.99086,28,4.99086,2.75543
2,18ss,116.053,143.983,6.05644,5.72002,38,5.72002,3.10605
2,18ss,81.202,153.781,-4.51932,1.63394,22,1.63394,1.35063
2,18ss,82.1541,155.46,0.420576,2.44745,27,2.44745,1.85431
2,18ss,81.204,149.796,3.54834,2.15436,27,2.15436,2.09768
2,18ss,88.2851,153.058,-1.74637,2.24638,22,2.24638,1.95652
2,18ss,86.3907,149.981,3.28286,2.61573,30,2.61573,2.04384
2,18ss,94.3568,154.033,4.15975,5.18433,31,5.18433,2.58365
2,18ss,89.0023,155.861,4.41512,3.12584,25,3.12584,2.36913
2,18ss,90.1482,157.605,6.37325,3.0873,27,3.0873,2.69048
2,18ss,101.448,155.62,4.93005,4.97808,30,4.97808,3.41918
2,18ss,98.4314,157.789,5.6956,4.28839,29,4.28839,3.0748
2,18ss,105.011,160.173,5.49589,4.42274,25,4.42274,3.3586
2,18ss,114.948,151.644,5.41111,4.5393,27,4.5393,3.74255
2,18ss,109.459,153.99,6.10708,6.85259,33,6.85259,4.23817
2,18ss,121.893,152.876,5.78775,2.1179,27,2.1179,2.02308
2,18ss,94.0444,164.739,3.36347,1.14861,34,1.14861,1.31889
2,18ss,134.206,31.2004,22.9876,1.07306,27,1.07306,1.28944
2,18ss,102.019,42.3299,16.1877,1.23529,10,1.23529,1
2,18ss,104.624,43.2029,20.7837,1.93141,22,1.93141,1.17629
2,18ss,119.334,40.389,10.4819,2.81615,19,2.81615,2.13402
2,18ss,115.533,39.5429,15.2365,2.7086,34,2.7086,2.77933
2,18ss,109.906,43.0221,15.4037,2.22917,16,2.22917,1.86574
2,18ss,119.429,33.6688,19.7881,1.29412,10,1.29412,0.764706
2,18ss,113.348,34.3768,21.5318,1.10924,20,1.10924,1.2605
2,18ss,119.827,40.0379,21.9813,3.24432,33,3.24432,2.84977
2,18ss,112.685,41.6322,23.4284,2.10805,22,2.10805,2.01695
2,18ss,118.813,35.6761,24.8571,1.85755,30,1.85755,1.60338
2,18ss,132.146,37.8167,7.01536,1.65385,20,1.65385,2.40385
2,18ss,126.147,40.2228,11.3275,2.65325,43,2.65325,3.73618
2,18ss,130.301,44.2877,13.0965,2.4232,36,2.4232,2.64413
2,18ss,132.543,38.6175,14.2804,2.08463,34,2.08463,2.77558
2,18ss,120.325,38.9661,14.9952,2.96561,29,2.96561,2.21026
2,18ss,123.183,38.6954,16.1639,3.14194,35,3.14194,2.01232
2,18ss,125.873,42.5214,24.7237,3.6548,29,3.6548,2.38258
2,18ss,125.899,37.1446,24.8034,1.65825,26,1.65825,1.80403
2,18ss,130.814,42.1008,26.2785,3.33754,129,3.33754,2.19257
2,18ss,145.337,43.3206,7.09661,3.10508,30,3.10508,2.96573
2,18ss,140.762,40.3579,10.3654,2.06839,24,2.06839,2.26546
2,18ss,141.777,45.3917,12.7451,3.05185,35,3.05185,2.55911
2,18ss,144.57,34.6735,14.5315,1.33458,28,1.33458,1.32052
2,18ss,134.94,43.2813,16.4869,2.46487,32,2.46487,2.39704
2,18ss,139.015,36.1356,19.7087,1.66279,25,1.66279,1.9186
2,18ss,141.399,42.0845,19.7662,4.1289,39,4.1289,3.30963
2,18ss,136.246,41.8321,22.7195,2.73398,32,2.73398,2.17719
2,18ss,139.48,37.8561,26.3438,1.68793,34,1.68793,1.64765
2,18ss,157.176,36.6773,13.3887,1.49498,33,1.49498,1.69317
2,18ss,147.395,42.9109,17.8609,3.72272,106,3.72272,5.10266
2,18ss,152.351,38.359,18.1573,2.06313,28,2.06313,1.69297
2,18ss,155.468,35.8899,20.3091,1.47019,41,1.47019,1.74487
2,18ss,149.436,39.8402,23.6642,1.90326,32,1.90326,2.04146
2,18ss,155.638,43.2547,26.5264,2.57615,31,2.57615,2.01038
2,18ss,166.141,38.1447,11.5504,1.3055,32,1.3055,1.4993
2,18ss,159.48,41.992,16.5498,1.63246,32,1.63246,1.90298
2,18ss,157.666,42.2586,21.4048,2.33549,35,2.33549,2.00239
2,18ss,93.3276,57.985,14.231,1.84924,22,1.84924,1.83993
2,18ss,95.0257,50.2693,27.6459,1.51671,26,1.51671,1.46877
2,18ss,87.3399,57.8077,26.9052,1.90476,19,1.90476,1.4381
2,18ss,100.383,55.7982,14.7568,1.93694,13,1.93694,2.02703
2,18ss,106.838,49.193,14.7711,2.66002,22,2.66002,1.37927
2,18ss,107.003,51.7135,19.1233,2.79012,24,2.79012,1.64697
2,18ss,103.511,49.4782,21.0383,2.15294,19,2.15294,1.2902
2,18ss,98.3615,56.8091,22.4921,1.90323,18,1.90323,2.28353
2,18ss,97.5645,57.9956,27.4121,2.05915,27,2.05915,2.1273
2,18ss,104.624,53.6848,27.7332,2.95119,25,2.95119,1.56834
2,18ss,112.84,49.4555,8.59123,1.89286,13,1.89286,1.75
2,18ss,110.539,56.2137,8.81255,1.7822,16,1.7822,1.5363
2,18ss,118.394,56.669,13.718,2.76017,24,2.76017,1.71716
2,18ss,116.805,50.0041,13.3689,3.62207,23,3.62207,1.55978
2,18ss,108.865,54.0152,18.015,2.70668,28,2.70668,1.66978
2,18ss,81.3665,96.0694,6.93569,3.44133,29,3.44133,3.28679
2,18ss,92.3084,93.6456,-5.98195,2.84364,28,2.84364,1.91365
2,18ss,86.0386,96.217,-6.52232,2.21053,24,2.21053,1.79768
2,18ss,94.5396,92.4563,-1.60541,2.99746,22,2.99746,1.86387
2,18ss,88.081,90.5537,-0.196634,2.27778,21,2.27778,1.71825
2,18ss,91.245,96.3092,0.42477,3.28437,36,3.28437,2.00275
2,18ss,97.5772,93.7682,-5.54798,2.32881,33,2.32881,1.83156
2,18ss,102.315,92.6587,-5.11808,1.96,26,1.96,2.09667
2,18ss,106.189,85.7275,-0.0415982,2.27094,22,2.27094,2.05911
2,18ss,102.71,91.9993,1.47329,2.49848,23,2.49848,2.65706
2,18ss,100.776,92.201,5.71256,4.71292,17,4.71292,2.11005
2,18ss,112.546,95.9903,-5.60852,2.53127,25,2.53127,1.94693
2,18ss,119.204,94.7955,-6.92513,3.39362,30,3.39362,2.02611
2,18ss,114.794,88.7854,-6.7078,2.57143,13,2.57143,2.47619
2,18ss,110.295,86.8456,-5.61522,2.75094,28,2.75094,1.84906
2,18ss,119.927,88.4111,-5.69271,2.19275,24,2.19275,1.86124
2,18ss,118.803,89.2998,-1.20827,2.40243,31,2.40243,2.10508
2,18ss,108.808,97.1425,-1.8716,2.78648,22,2.78648,2.32503
2,18ss,115.719,90.0396,2.55221,2.18046,30,2.18046,2.42277
2,18ss,116.175,85.3871,5.9494,2.95906,39,2.95906,2.98689
2,18ss,127.218,94.5209,-7.16941,2.41353,14,2.41353,2.17293
2,18ss,132.583,93.9929,-4.3587,3.00285,35,3.00285,2.09701
2,18ss,125.418,90.3347,-3.68859,3.65915,33,3.65915,2.38789
2,18ss,129.051,93.8788,-0.30696,4.04714,31,4.04714,2.44448
2,18ss,122.399,93.4428,1.7197,3.3842,31,3.3842,2.68695
2,18ss,131.713,91.3687,2.84278,4.13219,46,4.13219,3.39215
2,18ss,130.742,84.9391,5.00352,3.69779,30,3.69779,2.76653
2,18ss,125.839,88.0607,5.41941,3.37915,32,3.37915,2.57139
2,18ss,138.5,97.0525,-5.9636,2.11868,23,2.11868,1.57519
2,18ss,136.512,88.0329,-4.46536,4.36185,25,4.36185,2.33316
2,18ss,142.028,87.1967,-2.32396,4.96527,41,4.96527,2.91236
2,18ss,137.746,96.482,-0.856251,3.46029,36,3.46029,2.49009
2,18ss,145.593,94.8368,0.615595,5.90571,35,5.90571,3.15587
2,18ss,137.656,91.0792,1.10331,4.98618,32,4.98618,3.00996
2,18ss,138.383,86.641,3.18827,4.42354,32,4.42354,2.85234
2,18ss,145.246,85.6571,4.33708,5.06559,42,5.06559,2.99153
2,18ss,141.517,97.0293,5.44936,4.9843,37,4.9843,3.36433
2,18ss,148.74,90.9296,-3.13153,4.42733,30,4.42733,2.5485
2,18ss,147.404,86.2317,-1.60287,3.75592,31,3.75592,2.21895
2,18ss,154.127,87.1501,-1.06283,4.02632,38,4.02632,3.59435
2,18ss,154.042,96.5036,1.72003,3.12141,34,3.12141,2.9937
2,18ss,155.57,92.6116,4.20621,3.35318,35,3.35318,3.75681
2,18ss,150.468,87.7279,6.05355,4.0237,29,4.0237,2.83095
2,18ss,170.078,85.6758,-0.583606,2.68458,36,2.68458,4.80206
2,18ss,159.709,93.1862,0.13767,2.78329,28,2.78329,2.40093
2,18ss,167.418,91.1533,0.519169,2.80545,36,2.80545,2.98736
2,18ss,165.281,84.559,3.4445,5.40292,63,5.40292,12.403
2,18ss,169.206,96.6802,5.47244,2.67128,36,2.67128,3.5642
2,18ss,178.973,84.957,-0.275145,1.27542,21,1.27542,1.58898
2,18ss,175.246,87.1212,1.65359,2.09123,34,2.09123,3.12189
2,18ss,175.03,96.0501,5.0365,2.32312,36,2.32312,4.7589
2,18ss,184.71,95.2593,5.74747,1.28062,34,1.28062,1.48678
2,18ss,82.0571,106.413,-12.1458,2.792,25,2.792,1.55754
2,18ss,82.7916,98.9305,-9.85036,2.46154,19,2.46154,1.58654
2,18ss,80.6109,108.724,-8.3885,2.38515,30,2.38515,1.87746
2,18ss,81.0874,106.069,-2.68857,3.15462,28,3.15462,2.24838
2,18ss,88.3854,107.116,-10.7932,2.8399,30,2.8399,1.86249
2,18ss,86.0142,103.055,-8.54215,2.72916,25,2.72916,1.83912
2,18ss,91.9409,103.761,-4.6071,2.85204,28,2.85204,1.80473
2,18ss,86.0347,109.079,-3.46117,4.17296,28,4.17296,2.05819
2,18ss,83.8415,100.241,-2.98233,2.73245,32,2.73245,1.96141
2,18ss,90.9891,107.103,0.75639,2.88657,33,2.88657,2.07378
2,18ss,90.3817,102.626,3.01799,2.42467,29,2.42467,2.19802
2,18ss,85.9875,106.354,2.64374,2.84067,29,2.84067,2.2896
2,18ss,88.1829,97.7316,4.95724,2.89107,31,2.89107,2.48213
2,18ss,106.059,109.024,-10.9767,3.43509,30,3.43509,1.64215
2,18ss,106.037,102.335,-10.0976,3.12859,25,3.12859,1.63974
2,18ss,95.6021,106.202,-8.75038,2.92439,30,2.92439,1.72606
2,18ss,100.152,103.785,-7.26087,2.51703,33,2.51703,1.74167
2,18ss,105.463,97.8124,-8.45236,2.38409,24,2.38409,1.83864
2,18ss,98.7335,105.351,-2.08945,2.76527,22,2.76527,2.10419
2,18ss,104.16,104.898,-1.85278,3.35258,25,3.35258,2.15092
2,18ss,101.32,98.4473,-0.770579,2.46636,29,2.46636,2.36427
2,18ss,96.0661,99.7938,0.698235,2.66896,33,2.66896,2.08161
2,18ss,103.012,107.885,5.59407,3.15127,32,3.15127,2.46836
2,18ss,120.297,107.116,-10.2574,2.03906,20,2.03906,1.63281
2,18ss,112.128,105.433,-9.40213,3.00308,32,3.00308,1.83692
2,18ss,114.705,100.215,-9.41381,1.92308,10,1.92308,1.46154
2,18ss,116.425,106.827,-4.40592,2.56577,30,2.56577,2.15637
2,18ss,110.256,102.411,-4.26637,3.06136,25,3.06136,1.73082
2,18ss,116.935,107.156,2.01193,3.42315,27,3.42315,2.25774
2,18ss,114.933,98.5264,1.67839,2.25708,36,2.25708,2.2549
2,18ss,110.225,108.305,2.42153,2.9829,33,2.9829,2.25171
2,18ss,108.634,104.327,4.86606,2.83196,26,2.83196,2.45698
2,18ss,120.199,105.889,5.91691,4.06796,30,4.06796,2.52143
2,18ss,125.549,103.056,-4.0818,2.49006,28,2.49006,1.83695
2,18ss,123.192,110.267,-2.17841,2.84608,31,2.84608,1.95599
2,18ss,121.425,98.8869,-1.44102,3.26913,28,3.26913,2.24036
2,18ss,126.095,99.2257,-1.35025,2.95407,31,2.95407,2.06653
2,18ss,122.214,107.845,2.69235,3.80835,37,3.80835,2.22866
2,18ss,130.995,107.37,3.76283,2.93578,27,2.93578,2.18202
2,18ss,130.589,102.262,3.78317,3.65699,31,3.65699,3.45337
2,18ss,139.654,102.589,0.0489111,2.58152,32,2.58152,1.94837
2,18ss,137.283,102.414,4.65098,4.21188,35,4.21188,2.88737
2,18ss,148.101,104.075,5.67543,3.73915,32,3.73915,3.36857
2,18ss,158.318,106.899,3.12575,1.69058,26,1.69058,1.87984
2,18ss,178.832,97.7729,5.9899,1.64218,28,1.64218,2.61651
2,18ss,83.1467,115.905,-10.7514,2.32677,28,2.32677,1.73423
2,18ss,80.5955,121.951,-3.25967,2.20014,35,2.20014,1.79033
2,18ss,82.3238,118.137,-2.33484,3.13595,31,3.13595,1.98104
2,18ss,93.6865,120.529,-13.9882,4.69421,21,4.69421,1.6281
2,18ss,89.2382,112.873,-12.4641,2.53897,37,2.53897,1.75625
2,18ss,94.9893,112.638,-7.63477,2.47392,41,2.47392,1.87766
2,18ss,89.6414,113.503,-6.93019,2.58653,27,2.58653,2.16741
2,18ss,93.6711,119.555,-5.64292,3.22793,31,3.22793,2.01398
2,18ss,85.8099,114.639,-5.06714,3.17403,33,3.17403,1.97383
2,18ss,91.5271,123.473,-1.98939,3.85418,26,3.85418,2.18494
2,18ss,91.5585,120.555,-1.81337,3.07989,34,3.07989,2.15702
2,18ss,94.5351,111.145,0.680473,2.76158,31,2.76158,2.33057
2,18ss,87.6462,122.084,1.25643,3.5183,29,3.5183,2.18767
2,18ss,89.2089,113.61,2.24978,3.04979,30,3.04979,2.44264
2,18ss,84.5797,113.331,2.28119,4.21407,31,4.21407,2.2606
2,18ss,88.0932,119.578,3.05298,3.0463,29,3.0463,2.32925
2,18ss,97.4081,115.74,-12.2337,2.44904,31,2.44904,1.71781
2,18ss,101.952,112.12,-11.5067,2.76318,27,2.76318,1.91453
2,18ss,103.139,120.766,-10.0071,4.54722,30,4.54722,1.87409
2,18ss,107.763,110.921,-7.51239,2.90922,34,2.90922,1.87886
2,18ss,101.078,116.215,-7.27321,2.88545,28,2.88545,1.76703
2,18ss,107.483,118.406,-6.0192,2.79278,27,2.79278,1.76522
2,18ss,102.596,111.391,-3.51438,2.86858,30,2.86858,2.03391
2,18ss,104.293,118.805,-1.65804,3.04558,27,3.04558,1.99171
2,18ss,97.6188,120.405,-1.19019,2.71582,31,2.71582,2.0578
2,18ss,104.846,112.743,1.75315,2.72892,31,2.72892,2.11596
2,18ss,96.8621,121.309,3.30694,2.51686,32,2.51686,2.28736
2,18ss,102.619,118.113,3.92471,3.30239,32,3.30239,2.12777
2,18ss,115.135,112.558,-8.55753,2.32203,21,2.32203,1.55008
2,18ss,112.394,117.997,-1.28364,3.67712,30,3.67712,2.0445
2,18ss,110.848,110.96,-0.739937,2.66616,36,2.66616,2.05865
2,18ss,110.433,122.335,0.994182,3.00114,33,3.00114,2.15864
2,18ss,118.399,113.802,1.77906,3.17926,30,3.17926,2.2024
2,18ss,117.87,122.883,2.90358,2.47427,27,2.47427,2.08901
2,18ss,121.405,116.368,-2.73412,2.70559,31,2.70559,1.91096
2,18ss,126.901,118.901,2.12671,2.46729,27,2.46729,2.04346
2,18ss,139.276,122.444,4.17776,3.0206,23,3.0206,2.15332
2,18ss,134.251,117.057,5.75455,3.10301,34,3.10301,2.7794
2,18ss,93.447,127.953,-14.2246,1.77273,30,1.77273,1.5
2,18ss,84.3927,124.297,-14.9498,1.7202,20,1.7202,1.53808
2,18ss,85.3939,130.235,-15.0315,2.06727,27,2.06727,1.39339
2,18ss,119.934,43.8358,5.50069,2.49846,28,2.49846,2.13889
2,18ss,131.124,42.4441,5.90082,1.75,4,1.75,3.25
2,18ss,116.296,48.988,2.53781,2.75,5,2.75,3
2,18ss,119.243,52.7141,4.00836,2.39571,22,2.39571,1.56288
2,18ss,131.191,50.7004,3.27244,2.66444,33,2.66444,2.43556
2,18ss,127.05,45.8826,5.31756,3.38817,28,3.38817,4.72922
2,18ss,138.103,54.8032,4.44193,2.29453,33,2.29453,2.4357
2,18ss,138.72,50.7648,4.1715,3.038,25,3.038,2.95337
2,18ss,133.405,48.0171,6.46952,2.93945,26,2.93945,2.77344
2,18ss,157.638,54.6234,6.48656,3.71315,37,3.71315,3.20224
2,18ss,147.357,49.7776,6.71385,3.88952,28,3.88952,2.63084
2,18ss,166.871,57.645,4.89388,3.96462,68,3.96462,4.86783
2,18ss,89.7186,66.5748,4.9954,2.46154,18,2.46154,2.0641
2,18ss,107.158,70.5914,3.44436,1.88043,12,1.88043,2.83696
2,18ss,104.589,59.5244,4.0238,2.06977,21,2.06977,2.25581
2,18ss,116.847,63.1844,2.23177,2.41176,24,2.41176,1.81475
2,18ss,112.632,60.2229,3.33298,1.92793,21,1.92793,1.4439
2,18ss,128.845,68.667,0.963574,2.20012,23,2.20012,2.02523
2,18ss,122.954,60.5606,0.681508,3.23164,16,3.23164,1.33898
2,18ss,130.282,58.2534,2.03345,3.50359,27,3.50359,2.27965
2,18ss,125.33,66.0496,4.00157,2.34018,28,2.34018,2.0037
2,18ss,135.547,71.0318,-0.754335,2.94167,24,2.94167,2.6131
2,18ss,143.771,71.5884,2.18554,2.8087,31,2.8087,2.38939
2,18ss,145.051,65.5408,1.41432,3.19858,26,3.19858,2.14861
2,18ss,145.134,58.8928,3.35475,3.40068,41,3.40068,3.80627
2,18ss,140.915,66.0209,4.04239,3.22698,33,3.22698,2.40809
2,18ss,134.024,59.8075,5.42367,3.63117,34,3.63117,2.29251
2,18ss,149.174,64.0488,2.89944,3.61447,30,3.61447,2.36861
2,18ss,153.023,59.0735,4.40895,3.35772,30,3.35772,5.21667
2,18ss,155.104,63.1849,5.36276,3.76535,34,3.76535,2.83399
