no,stage,x,y,z,tbxta,sox2,znf703,cdh6
3,18ss,118.295,131.201,45.4633,11.7827,22,2.69132,1.72812
3,18ss,139.109,122.146,48.0828,19.078,46,9.49315,3.35663
3,18ss,133.412,121.805,48.2601,23.0635,21,10.84,2.97771
3,18ss,124.794,140.711,47.4483,18.3544,23,4.62654,2.48499
3,18ss,122.563,110.624,48.5046,15.5575,162,6.99258,2.57365
3,18ss,129.519,118.69,50.6556,16.0435,47,5.74034,2.12623
3,18ss,131.833,135.899,49.5589,21.0719,22,3.47331,2.83243
3,18ss,131.749,113.53,50.7429,29.3734,93,12.3266,4.93284
3,18ss,133.886,127.225,50.7064,25.8978,24,9.26016,3.53561
3,18ss,139.35,127.464,51.28,26.9435,36,7.97397,4.25638
3,18ss,145.535,128.914,46.5596,14.2171,90,10.8127,2.20914
3,18ss,171.418,132.984,48.4854,16.3945,65,12.6213,3.02758
3,18ss,151.759,131.179,47.5394,13.6125,103,13.6174,1.99987
3,18ss,168.428,141.467,48.8513,17.525,52,11.4651,3.45569
3,18ss,150.357,125.806,48.8506,18.749,45,13.6708,3.06792
3,18ss,147.769,140.446,47.748,6.39195,47,10.9625,3.23109
3,18ss,165.964,150.07,50.3799,13.8074,68,13.1243,4.07599
3,18ss,161.749,145.227,50.1599,10.6461,82,11.0613,4.78548
3,18ss,139.517,140.695,48.5725,17.1184,51,7.30565,2.65979
3,18ss,147.316,148.489,47.1249,4.80995,77,10.3882,3.25046
3,18ss,156.924,127.588,51.027,16.5524,70,16.4721,2.60845
3,18ss,156.877,137.649,51.2191,18.2337,43,12.1343,2.95087
3,18ss,160.809,131.375,52.031,23.5065,55,14.1306,3.50894
3,18ss,163.181,156.228,51.911,8.78097,63,10.1808,7.07835
3,18ss,164.723,136.518,52.7678,22.1182,86,12.4364,4.84625
3,18ss,179.98,151.445,48.3775,2.29185,29,9.2767,0.966341
3,18ss,173.358,139.461,48.2814,18.6272,101,12.9742,5.27053
3,18ss,188.667,139.105,50.1853,1.3925,24,1.97189,0.54276
3,18ss,178.65,143.794,49.4025,14.242,104,7.84021,7.27088
3,18ss,177.783,162.096,53.4009,1.6533,29,3.46305,0.718073
3,18ss,183.128,156.037,52.2971,1.60526,29,4.94696,0.68666
3,18ss,173.084,153.95,52.1382,18.5278,57,11.2012,5.1952
3,18ss,74.8668,137.912,44.4058,3.91982,31,3.86261,1.3154
3,18ss,77.1933,125.985,47.656,4.61322,100,3.60159,10.5418
3,18ss,109.576,134.392,45.8352,24.7523,21,3.59494,3.24377
3,18ss,98.743,128.739,45.6211,18.5229,23,2.95263,2.5652
3,18ss,95.8281,143.667,47.1719,14.2315,36,3.06156,2.11927
3,18ss,90.2254,127.074,48.7137,14.2359,28,3.16984,2.56531
3,18ss,81.9359,130.713,48.1683,5.80551,71,4.00473,11.6039
3,18ss,89.9115,141.426,48.94,17.1304,24,2.78863,2.39964
3,18ss,97.1203,131.809,49.5493,18.0807,22,2.63803,2.42549
3,18ss,120.255,157.06,45.2604,5.44316,29,7.32841,1.2954
3,18ss,114.559,163.485,46.2114,3.49955,26,3.07405,1.3307
3,18ss,102.525,158.283,46.7102,7.93014,24,4.21574,1.49692
3,18ss,134.168,146.691,48.6576,8.35725,22,5.4988,1.50407
3,18ss,112.725,138.631,47.3798,15.0646,23,2.72498,2.13774
3,18ss,110.716,159.922,48.2331,9.89662,33,6.76844,1.73306
3,18ss,124.971,166.263,50.8515,4.16035,63,5.17298,3.78714
3,18ss,130.667,146.175,49.4496,11.9304,21,4.67739,1.72755
3,18ss,124.403,153.033,50.5202,15.0524,29,3.66896,2.26196
3,18ss,110.897,141.524,50.4331,15.5962,21,2.48282,2.16476
3,18ss,140.827,152.105,47.1458,5.35449,61,7.54454,3.07406
3,18ss,143.524,166.488,47.8282,2.35168,67,5.69776,3.87331
3,18ss,144.793,172.438,47.5954,2.51395,86,5.98724,5.72064
3,18ss,135.035,168.432,47.164,2.23864,67,4.9413,4.85393
3,18ss,141.882,158.748,48.9336,2.66327,62,5.36554,2.33538
3,18ss,136.854,174.049,47.9152,2.39108,77,8.14955,4.38854
3,18ss,148.874,158.911,48.5086,4.65265,67,10.3349,2.75147
3,18ss,143.371,176.937,48.963,2.4246,108,8.39917,4.79387
3,18ss,152.023,153.474,47.4818,5.01399,62,10.2356,3.63764
3,18ss,150.461,163.269,49.142,3.56878,90,7.32809,4.87576
3,18ss,128.619,168.825,48.8247,2.90506,46,5.93638,5.73652
3,18ss,131.691,163.847,50.0288,4.97633,77,5.01862,5.64745
3,18ss,157.819,164.695,51.5498,5.24083,60,8.65642,7.8225
3,18ss,138.699,155.091,50.7136,5.42381,49,8.53492,2.95738
3,18ss,136.772,161.882,52.264,3.89826,80,5.50412,3.72391
3,18ss,167.815,169.176,47.6241,2.29814,34,8.27601,1.06251
3,18ss,161.523,160.447,48.7181,8.68501,122,10.696,5.12514
3,18ss,170.33,170.6,51.6573,1.9776,28,5.37164,0.837902
3,18ss,73.9888,150.531,43.706,3.89808,23,2.65453,0.95175
3,18ss,88.5032,157.175,44.7592,5.40157,26,4.09155,1.24126
3,18ss,80.1062,155.621,44.2365,4.01125,25,4.89056,1.04095
3,18ss,96.0751,158.462,46.1799,5.24762,22,3.96135,1.19465
3,18ss,82.0522,162.147,46.2284,2.96359,26,4.59849,1.02237
3,18ss,91.0982,162.611,46.5956,3.02581,23,3.99301,1.12494
3,18ss,92.8995,168.895,47.7643,2.68817,74,2.28617,1.34271
3,18ss,75.8538,165.472,46.3646,1.94578,35,2.91243,1.2216
3,18ss,86.2519,173.278,47.0375,1.86748,74,2.18677,1.17578
3,18ss,86.686,166.886,47.8007,2.31636,75,6.53661,1.15219
3,18ss,78.8689,173.33,47.8925,1.88048,53,2.62158,1.39007
3,18ss,98.2308,185.678,45.3279,1.91822,161,4.57195,4.03578
3,18ss,101.997,181.666,45.7552,1.71132,96,3.95759,5.50604
3,18ss,109.514,166.641,45.0668,2.25401,37,3.83078,1.0215
3,18ss,121.874,179.854,46.6103,2.72859,112,4.58501,4.90655
3,18ss,107.296,185.193,46.4316,1.90504,147,2.98038,4.37091
3,18ss,114.321,181.175,46.4227,2.12563,108,3.49855,3.85402
3,18ss,103.134,188.958,46.5851,1.8167,137,3.44093,4.41287
3,18ss,103.402,169.213,48.444,2.05106,53,2.55492,1.59642
3,18ss,94.188,182.397,48.9754,1.79322,88,3.31722,4.28614
3,18ss,112.456,188.389,48.5974,1.86537,196,3.62927,5.36107
3,18ss,98.2098,170.943,48.2755,1.87949,79,3.47736,1.32442
3,18ss,117.061,178.14,50.7975,2.20835,87,4.60077,5.84805
3,18ss,98.8048,164.497,49.2043,3.35407,39,3.64427,1.3361
3,18ss,110.879,176.429,51.3767,1.90385,85,4.4728,4.1624
3,18ss,110.158,183.677,50.8818,2.7337,98,3.98075,5.3568
3,18ss,121.752,173.339,50.6217,1.92872,73,4.9727,2.09169
3,18ss,115.067,173.015,50.384,1.73671,78,3.94491,4.28358
3,18ss,87.3214,183.18,50.1489,1.66795,51,1.99361,4.67881
3,18ss,145.629,186.263,47.3824,3.49417,120,8.91453,3.97325
3,18ss,128.857,191.443,47.0726,2.46878,111,5.37788,3.87864
3,18ss,137.024,182.756,47.3452,2.41155,64,7.06276,2.88723
3,18ss,132.812,177.269,48.7605,1.86288,93,4.07472,4.9028
3,18ss,137.499,194.799,48.5141,3.41953,159,6.56048,2.86294
3,18ss,129.708,182.056,48.9445,2.01429,95,4.40577,5.10627
3,18ss,138.497,190.113,49.8973,4.76801,180,9.58152,11.0694
3,18ss,130.524,187.289,49.4883,2.16645,124,4.29281,6.6332
3,18ss,123.567,185.66,50.0216,2.34446,175,5.14805,4.83141
3,18ss,144.731,181.617,52.4061,4.14233,141,9.6872,7.10685
3,18ss,136.136,180.349,51.5477,2.04994,177,4.65062,5.52547
3,18ss,153.491,192.796,48.7749,1.46765,28,2.90286,0.976959
3,18ss,157.135,188.666,49.3341,1.69725,30,2.56998,0.867399
3,18ss,153.262,185.156,50.2575,3.43833,155,10.845,2.4335
3,18ss,149.057,194.644,51.0985,2.05607,36,4.84367,1.07677
3,18ss,74.7106,128.111,38.3436,2.46629,54,2.72398,2.84331
3,18ss,87.45,139.724,39.6738,6.57583,28,3.2185,1.27354
3,18ss,99.0429,140.022,39.5727,5.90275,25,4.15545,1.14182
3,18ss,101.485,145.434,39.6299,6.3743,23,4.52221,1.11882
3,18ss,86.9117,132.977,40.2282,9.9702,25,5.36937,1.5843
3,18ss,104.096,151.376,43.3157,6.55969,24,2.81003,1.29735
3,18ss,80.5896,134.696,41.1244,4.34076,37,2.97217,2.27375
3,18ss,96.9313,150.309,41.8388,7.14,24,3.4827,1.33245
3,18ss,81.2005,140.888,41.3714,4.27534,33,3.35569,1.00723
3,18ss,79.1764,146.472,42.5399,4.49866,29,2.99363,1.00975
3,18ss,87.3156,147.075,42.0874,6.59154,32,4.99007,1.25179
3,18ss,84.1329,152.032,42.9363,4.84006,28,3.53697,1.15094
3,18ss,110.005,147.368,38.962,3.96784,29,4.30295,0.970549
3,18ss,118.615,160.917,39.8198,3.06599,35,5.38493,1.03912
3,18ss,110.188,160.256,42.3646,3.11651,24,4.3764,0.959643
3,18ss,127.377,155.148,41.9323,6.59078,36,4.65344,1.52786
3,18ss,117.891,149.991,41.3776,5.78951,22,8.2208,1.24143
3,18ss,104.511,160.869,41.7468,3.84936,40,7.28163,1.0031
3,18ss,119.288,167.794,41.3435,2.26279,59,4.90152,1.05355
3,18ss,125.028,149.371,42.3416,6.66622,26,5.4251,1.34525
3,18ss,132.009,149.193,43.404,4.78633,26,5.94461,1.19575
3,18ss,127.175,160.503,43.8477,4.29539,88,4.04913,2.13164
3,18ss,109.179,154.418,43.8228,4.71137,20,3.69521,1.08915
3,18ss,150.916,154.83,40.5328,3.45675,84,8.85868,1.3718
3,18ss,134.254,160.902,41.1419,4.12528,61,4.25445,1.45542
3,18ss,136.51,156.766,42.6415,3.22813,85,5.2482,1.31719
3,18ss,142.092,160.165,43.757,2.26821,65,5.45718,1.64935
3,18ss,141.995,176.049,43.8061,1.89142,85,8.28488,1.65178
3,18ss,130.993,170.826,43.8855,2.18245,133,4.36023,4.28222
3,18ss,151.109,174.351,45.1874,2.65861,61,6.22552,2.00053
3,18ss,156.131,164.651,45.7752,2.92837,28,4.81953,4.25023
3,18ss,158.996,168.164,42.5105,2.6814,110,9.55092,1.35309
3,18ss,171.099,163.236,43.1056,2.02533,24,5.18799,0.925327
3,18ss,162.883,172.797,46.578,2.49729,34,7.73178,1.14181
3,18ss,174.216,164.079,47.6319,1.88588,25,6.30419,0.821264
3,18ss,81.5019,165.377,38.7245,2.51922,25,4.89729,1.05328
3,18ss,98.3814,162.125,39.8125,4.03258,32,3.09932,1.08142
3,18ss,81.8237,175.895,40.0993,2.22395,56,2.57806,1.3698
3,18ss,94.8619,172.083,41.2367,2.36151,32,3.81831,1.11315
3,18ss,90.6011,175.215,41.3696,1.85742,31,2.97971,1.30338
3,18ss,77.6794,171.025,41.5498,2.0905,34,2.43888,1.15048
3,18ss,74.6,158.152,43.8181,3.31775,23,2.07335,0.960293
3,18ss,108.776,187.842,39.5505,1.39603,50,2.28852,1.23514
3,18ss,91.7705,185.897,38.4165,1.79701,100,2.8825,2.22187
3,18ss,113.352,168.038,39.0642,2.27589,45,4.30451,1.1275
3,18ss,115.31,185.295,42.6726,2.19711,77,5.35414,1.90731
3,18ss,101.338,168.26,41.5582,2.5514,28,4.14717,1.1308
3,18ss,108.198,170.815,43.1666,2.05058,46,4.14684,1.18696
3,18ss,106.086,191.752,42.9783,1.76837,143,3.98576,1.8285
3,18ss,89.8805,184.304,47.269,1.80917,72,3.1487,5.01587
3,18ss,101.522,173.601,44.7109,2.56158,72,5.26718,1.36323
3,18ss,113.87,194.311,47.6255,1.8976,95,4.38814,2.16013
3,18ss,136.345,186.053,41.5033,1.68115,33,4.99421,1.14717
3,18ss,133.615,177.909,41.9597,1.69398,57,5.9801,1.83777
3,18ss,149.094,188.133,45.411,1.81062,27,3.56637,1.09558
3,18ss,126.4,175.02,44.9477,2.12553,87,4.97278,3.29895
3,18ss,122.113,189.671,45.4576,1.96998,91,5.23319,2.99131
3,18ss,151.622,184.539,44.7565,1.80254,51,3.99487,0.909183
3,18ss,77.7637,196.547,39.9476,1.90031,129,2.96779,2.58145
3,18ss,86.1754,186.366,42.6631,1.88604,217,2.49049,4.064
3,18ss,85.7806,203.344,40.929,1.61257,32,3.67591,1.06006
3,18ss,88.7686,195.994,42.6192,1.92674,131,4.38994,3.06321
3,18ss,96.6941,191.964,42.4901,1.84454,114,3.32766,2.45502
3,18ss,103.289,66.6427,46.673,6.79602,61,5.12157,1.39182
3,18ss,102.284,54.9532,47.0168,1.35876,25,3.29632,0.615644
3,18ss,94.996,64.6377,46.5071,5.375,72,3.56861,1.17035
3,18ss,108.827,55.157,48.485,1.42569,28,4.47617,0.588949
3,18ss,132.368,55.3091,46.3997,1.47802,25,3.47962,0.556134
3,18ss,113.288,63.7865,46.2833,9.00394,80,5.98567,6.6207
3,18ss,117.429,71.902,46.4085,14.7825,123,12.4433,2.91348
3,18ss,133.89,71.4186,47.8894,11.6123,95,8.59952,4.13963
3,18ss,116.146,56.1841,48.461,1.67447,26,3.67132,0.703937
3,18ss,120.33,65.5553,48.3,12.9506,117,5.55528,4.26405
3,18ss,131.389,81.1427,49.8653,12.4511,121,9.89613,2.49992
3,18ss,137.823,60.6455,50.1977,1.69924,30,3.41924,0.64814
3,18ss,123.187,55.6906,49.6522,1.62475,24,2.9304,0.669244
3,18ss,125.935,77.9626,51.7289,14.0131,72,11.8011,3.69562
3,18ss,152.895,65.7267,47.1813,1.41021,23,1.85283,0.476635
3,18ss,146.154,79.2175,47.4412,14.6064,81,8.0781,3.03367
3,18ss,150.439,85.6224,46.642,18.7759,84,7.79297,5.14381
3,18ss,143.038,83.6648,47.2188,14.2227,72,5.62708,2.64869
3,18ss,159.255,92.7866,48.837,15.4554,60,7.69469,2.40521
3,18ss,159.569,85.8701,51.2631,14.1412,79,5.32124,3.48714
3,18ss,137.133,82.667,50.0322,11.099,56,6.69172,1.76273
3,18ss,144.945,64.3449,50.4238,1.41609,23,2.08873,0.654128
3,18ss,153.985,79.5006,51.9095,11.2004,151,6.868,6.00904
3,18ss,146.017,74.8781,51.2641,14.5552,33,6.4241,4.61715
3,18ss,139.473,74.3754,50.8785,12.7681,61,8.47347,3.01746
3,18ss,174.431,96.5369,49.3023,12.6445,48,6.37176,3.67515
3,18ss,76.4313,58.4236,48.3281,1.39946,26,4.75891,0.598689
3,18ss,105.728,75.9474,45.1053,14.4915,108,7.76112,2.2127
3,18ss,94.6893,75.8301,44.747,10.4305,75,7.82498,1.67488
3,18ss,100.679,84.8977,45.1525,14.1005,90,15.6433,3.38578
3,18ss,75.366,80.2054,47.077,2.63397,65,5.56591,0.796778
3,18ss,92.5911,85.3311,48.2704,9.65955,81,11.2078,2.14244
3,18ss,84.0031,82.5642,47.3002,6.30299,195,8.96469,2.01349
3,18ss,90.4788,94.0566,46.7082,17.2658,95,12.5074,3.90931
3,18ss,78.9192,70.5219,48.6917,4.78814,221,3.21513,1.27851
3,18ss,106.353,72.4392,49.6651,8.52392,87,4.4322,1.43973
3,18ss,78.7224,88.682,49.5601,3.20699,28,5.06893,0.89392
3,18ss,109.075,88.3924,45.4609,6.22557,27,9.70849,1.17326
3,18ss,123.412,99.4875,46.2054,9.52679,31,5.97355,1.6419
3,18ss,120.039,81.7463,45.9862,7.43562,41,9.03926,1.39636
3,18ss,113.377,94.7715,49.2529,10.4191,31,9.47835,1.53873
3,18ss,97.9101,95.4988,47.7875,11.9752,105,8.40264,4.25638
3,18ss,119.319,98.068,48.4049,14.8731,94,8.55218,2.11311
3,18ss,113.168,76.8961,49.2214,7.50164,27,9.1779,1.41421
3,18ss,116.829,103.182,49.664,15.2576,44,8.5866,2.17693
3,18ss,125.569,83.5345,51.0743,6.69406,63,9.72709,1.42013
3,18ss,132.902,103.228,47.3039,10.958,60,14.1093,1.77535
3,18ss,139.527,86.5988,48.0936,15.9423,60,6.34588,2.54557
3,18ss,153.393,101.103,49.264,16.901,52,9.61772,2.65113
3,18ss,148.662,117.398,49.4324,14.9938,72,12.7881,2.1819
3,18ss,139.407,104.475,49.1561,8.27878,21,11.4976,1.32449
3,18ss,145.906,105.773,49.899,8.29207,20,9.28338,1.37548
3,18ss,142.513,116.375,50.4185,23.0397,29,19.0334,3.76073
3,18ss,132.733,94.7967,49.9267,6.55917,35,9.49295,1.02479
3,18ss,136.403,108.079,50.5101,15.3142,68,14.829,2.31447
3,18ss,145.615,111.764,50.9806,7.85524,25,10.8042,1.30649
3,18ss,128.018,107.834,50.9199,16.4518,48,10.2275,3.07452
3,18ss,152.16,92.3645,52.3061,12.9393,75,8.43339,2.19126
3,18ss,174.358,104.398,48.8345,16.4452,84,9.67895,4.41856
3,18ss,182.307,111.256,48.2198,3.95092,25,4.36791,1.10686
3,18ss,152.284,114.263,46.6731,9.25574,23,9.83094,1.42322
3,18ss,166.517,108.822,49.329,22.7852,60,11.3519,4.70399
3,18ss,169.782,121.464,49.5022,22.7706,44,8.06537,3.43925
3,18ss,159.036,110.424,49.9753,10.1941,33,8.01926,1.9312
3,18ss,164.35,120.701,50.9072,21.7193,49,9.04725,3.0436
3,18ss,165.334,126.86,50.3776,18.2148,49,12.6472,2.75814
3,18ss,93.826,160.208,33.6591,2.46197,26,3.8952,0.896475
3,18ss,79.4223,157.091,34.269,3.12664,30,4.23239,0.971199
3,18ss,76.7775,177.325,33.2077,3.13015,36,4.09585,1.44455
3,18ss,85.6915,159.964,35.9189,3.0469,27,2.82682,0.945159
3,18ss,90.6996,165.882,35.6541,2.58167,27,4.32265,1.03243
3,18ss,102.396,172.236,34.9109,2.73113,27,4.93811,1.02274
3,18ss,105.014,166.231,36.2302,2.67162,28,6.92857,0.982916
3,18ss,119.06,176.145,36.3635,1.87237,42,4.18193,1.37733
3,18ss,120.093,182.853,37.3963,1.68658,27,2.47073,1.10016
3,18ss,104.635,180.086,37.6483,1.63656,67,2.74719,1.38042
3,18ss,96.6066,171.796,36.5735,3.16063,30,6.64984,1.14398
3,18ss,98.4816,182.329,37.6426,1.73201,96,4.1452,2.44617
3,18ss,78.3066,189.771,37.3469,1.93821,102,3.57193,2.72367
3,18ss,84.2634,188.228,37.0919,1.77171,176,3.07093,2.20121
3,18ss,77.7142,4.72777,41.6165,0.961686,10,0.850575,0.203065
3,18ss,129.028,50.5423,41.7522,1.26909,29,2.61754,0.47542
3,18ss,89.2886,58.6571,40.31,1.74675,30,5.05606,0.762657
3,18ss,97.6984,57.017,41.322,1.71759,29,6.15573,0.750384
3,18ss,84.2351,53.4712,44.5218,1.44147,38,3.24732,0.596992
3,18ss,102.425,62.388,44.4045,3.61744,66,3.55682,0.784118
3,18ss,118.701,61.1314,40.3868,14.3976,87,11.2142,5.44591
3,18ss,123.564,69.8561,41.1185,13.7861,106,10.6081,4.13206
3,18ss,118.971,75.5228,41.2266,13.1385,101,9.99125,5.7379
3,18ss,140.837,60.0554,44.1747,1.47132,24,2.5894,0.607272
3,18ss,125.257,56.5555,43.7607,2.28643,24,5.65752,1.01459
3,18ss,128.307,57.7756,44.1911,2.53794,32,6.25902,0.956674
3,18ss,109.671,69.7223,44.3427,8.14816,98,6.63924,2.42865
3,18ss,128.606,70.9383,44.6501,12.7606,71,9.17982,3.35072
3,18ss,148.989,71.961,41.5519,12.9347,64,8.54834,4.50179
3,18ss,139.637,70.2487,42.3026,9.91134,161,5.46358,8.84108
3,18ss,159.085,83.8061,42.9622,12.7671,85,7.33713,3.14854
3,18ss,139.137,77.6465,42.2277,9.24052,45,6.00585,1.99318
3,18ss,151.465,76.8162,43.8357,11.0724,126,6.63658,6.34886
3,18ss,166.201,82.0654,44.1201,2.15721,18,3.50649,0.51743
3,18ss,168.899,90.0809,47.2504,7.51473,47,6.55655,2.295
3,18ss,167.321,95.2412,47.2793,15.2026,70,7.49679,3.40725
3,18ss,75.5549,68.312,39.4682,2.1763,27,9.16787,0.841124
3,18ss,77.505,62.3212,45.7316,1.71858,29,7.73937,0.703122
3,18ss,77.8217,73.0053,39.9121,4.12258,140,6.75906,1.83324
3,18ss,86.4666,82.564,39.9482,6.50303,106,6.35881,1.59129
3,18ss,87.3284,75.6157,39.7103,12.9526,48,6.62074,2.48125
3,18ss,84.7504,90.7588,42.6515,4.61799,25,6.79326,1.06757
3,18ss,82.3602,61.7138,42.353,2.08958,28,8.36155,0.775245
3,18ss,89.2455,72.7709,42.863,10.3096,65,10.1309,2.54711
3,18ss,85.3472,72.5841,42.1619,11.2493,89,7.33325,2.56893
3,18ss,103.574,80.6801,44.8682,12.3784,65,10.1743,2.0521
3,18ss,78.4458,78.3464,42.7975,4.96293,86,6.95124,1.11128
3,18ss,87.2125,63.9889,44.1644,3.25647,129,3.00778,1.0538
3,18ss,99.8772,88.3694,43.6297,16.4656,161,10.8511,3.39771
3,18ss,115.076,84.8053,38.9207,8.42034,30,8.99934,1.44627
3,18ss,122.412,92.5406,41.3038,4.90616,24,6.40202,1.00663
3,18ss,108.718,81.9294,41.9444,13.0575,35,11.9983,2.0651
3,18ss,124.54,86.6833,42.4328,5.23424,25,12.4554,1.14288
3,18ss,113.938,85.2244,43.1849,7.26306,59,8.2333,1.3496
3,18ss,113.354,102.946,43.42,12.5197,35,7.4575,1.84362
3,18ss,131.478,82.7249,43.913,12.0458,168,15.7705,2.30107
3,18ss,120.869,92.2371,46.4016,5.15615,26,7.10286,1.08771
3,18ss,142.702,106.282,41.125,9.68181,26,12.4029,1.56585
3,18ss,125.84,102.556,41.6088,7.93972,77,10.4853,1.55705
3,18ss,145.495,116.665,42.7673,18.1286,101,11.7948,2.50643
3,18ss,134.833,113.467,41.6895,7.28413,40,11.7857,1.25366
3,18ss,142.279,90.0234,44.5571,10.4481,48,7.11009,1.944
3,18ss,153.808,108.499,43.8029,15.5892,79,9.11063,2.60964
3,18ss,148.478,109.487,44.5291,9.28801,35,12.4041,1.42452
3,18ss,147.738,89.8927,45.0619,16.5133,82,9.98675,2.52078
3,18ss,131.764,89.6167,44.1441,6.52196,45,8.13486,1.16714
3,18ss,148.844,96.0956,45.554,12.1903,63,9.04731,1.89143
3,18ss,138.555,94.7679,45.2563,9.14407,31,7.06144,1.43628
3,18ss,171.164,106.924,42.1614,16.1765,105,10.577,7.56922
3,18ss,163.66,122.722,42.1044,21.0671,83,8.7526,3.77436
3,18ss,159.477,96.9515,43.1084,14.6826,148,11.0103,2.50729
3,18ss,157.791,107.203,42.0512,19.9229,144,14.5301,6.36554
3,18ss,181.483,106.929,45.4534,2.3403,22,3.53877,0.794295
3,18ss,163.093,114.671,44.1042,18.0173,38,12.1187,2.82489
3,18ss,172.001,121.343,44.7229,27.9783,72,11.7485,4.50777
3,18ss,176.322,116.185,47.0787,19.9852,76,10.6438,6.01917
3,18ss,176.934,126.005,45.7461,19.6981,52,11.223,5.02926
3,18ss,159.949,118.479,45.611,15.8437,57,10.5749,2.31152
3,18ss,159.523,101.426,45.8186,20.67,99,10.028,3.39656
3,18ss,152.878,121.524,46.4611,12.1206,54,11.5538,2.93349
3,18ss,174.574,109.719,47.4103,23.3482,94,8.44068,6.24296
3,18ss,168.389,114.508,47.422,14.1232,31,8.24198,2.67978
3,18ss,184.092,119.946,46.8537,3.94304,23,3.92586,1.21722
3,18ss,83.8987,107.09,42.6202,16.7425,139,11.7556,5.31147
3,18ss,91.5656,105.023,40.7672,14.4988,83,9.32158,4.14315
3,18ss,76.9901,88.8017,41.2252,5.43381,51,6.01238,1.18513
3,18ss,87.6457,98.119,42.0004,16.1504,101,13.6815,4.43197
3,18ss,84.9256,116.311,43.1217,14.0521,141,9.9418,8.05631
3,18ss,79.8204,99.4228,43.7641,8.17165,107,9.52392,3.70608
3,18ss,92.4123,116.524,43.0303,17.716,169,7.98505,5.46807
3,18ss,113.612,120.683,44.5747,19.0447,24,4.78989,2.59726
3,18ss,135.245,140.616,40.5847,6.77157,41,7.99497,1.39359
3,18ss,146.508,123.693,41.1647,12.748,58,11.2202,2.11357
3,18ss,141.475,121.596,42.29,13.9577,113,9.90756,2.37885
3,18ss,123.656,129.941,42.0483,20.1287,25,5.25357,2.72238
3,18ss,120.518,123.081,43.3646,15.084,23,4.18282,2.09584
3,18ss,130.294,131.899,44.8666,23.4766,18,6.99099,2.96852
3,18ss,126.051,114.142,44.7316,18.9418,61,7.88886,2.56585
3,18ss,128.817,124.878,44.4179,28.6819,23,5.39752,3.71478
3,18ss,137.221,133.298,46.2634,20.9877,50,7.65475,2.85372
3,18ss,124.015,134.811,45.2642,20.7402,26,4.41531,2.76021
3,18ss,154.323,124.878,42.2538,15.3809,36,12.8861,2.30524
3,18ss,166.623,132.957,44.9009,23.082,93,14.5889,3.74175
3,18ss,156.621,132.268,42.6952,20.2689,65,10.2095,3.68224
3,18ss,162.255,138.38,45.3866,16.7194,63,13.1955,3.01838
3,18ss,155.943,146.747,44.3469,10.5025,95,12.739,3.34043
3,18ss,140.88,143.522,43.3484,5.06563,33,7.57163,1.26958
3,18ss,156.726,140.149,45.5139,18.0778,48,9.19227,3.08054
3,18ss,151.831,143.805,44.684,6.10414,48,8.61684,4.82895
3,18ss,159.431,153.042,46.2936,7.13922,78,9.01464,2.96428
3,18ss,150.061,136.981,46.1106,15.4688,52,12.7844,2.58096
3,18ss,176.574,137.505,41.3141,17.5302,134,11.641,4.5381
3,18ss,175.961,157.045,44.1758,1.86917,24,4.53195,0.816721
3,18ss,165.719,154.55,45.602,9.80374,125,10.6322,3.61058
3,18ss,170.761,146.34,46.4521,17.2272,181,15.5463,7.03327
3,18ss,184.463,144.245,47.324,1.87253,28,3.41028,0.695399
3,18ss,92.7227,178.126,30.8895,1.727,28,3.33364,1.06078
3,18ss,109.86,175.824,35.884,1.70106,68,3.92574,1.45335
3,18ss,103.01,160.115,31.5448,3.93978,28,7.29166,1.10183
3,18ss,108.967,168.579,32.3235,2.17878,33,4.74171,0.98905
3,18ss,122.524,178.033,32.5101,1.61686,30,2.9633,0.968355
3,18ss,90.0282,186.269,30.4838,1.45358,50,2.12273,1.05291
3,18ss,73.379,182.507,29.9958,1.7332,71,4.29115,2.35688
3,18ss,94.0831,61.6511,34.6534,2.29199,28,6.80874,0.841681
3,18ss,99.5318,65.1817,34.7313,4.10972,62,6.15513,1.10421
3,18ss,108.224,62.4997,38.4613,5.39135,141,7.29469,1.3102
3,18ss,103.702,53.5551,38.6691,1.55426,23,2.3094,0.586662
3,18ss,130.714,57.5635,36.7852,1.98468,28,4.64314,0.686177
3,18ss,111.727,66.5996,35.8518,9.86457,214,7.74807,3.90858
3,18ss,135.577,76.0971,36.9093,11.8845,154,9.96913,5.07538
3,18ss,114.372,57.9025,37.5175,2.45901,58,6.34531,0.850783
3,18ss,129.933,65.692,38.7247,9.79024,75,5.8204,1.73252
3,18ss,124.299,62.8718,37.3325,15.4938,167,7.80922,4.84809
3,18ss,136.87,58.3489,39.7841,1.55116,23,2.96199,0.586902
3,18ss,115.744,70.1176,38.8355,12.0905,152,10.1436,3.59937
3,18ss,128.668,75.5891,39.3317,15.5242,142,12.2878,4.79166
3,18ss,121.71,55.7769,39.701,2.0582,27,4.85366,0.777834
3,18ss,149.481,65.4007,36.7807,1.51409,26,3.4652,0.595984
3,18ss,161.21,90.8324,39.1182,14.5602,91,7.26206,2.56404
3,18ss,154.16,87.0345,40.1465,18.8644,87,10.4024,4.48011
3,18ss,167.401,95.4955,38.7011,13.5827,132,8.12887,3.53109
3,18ss,88.5251,78.9336,34.2208,13.3288,91,10.2151,3.45898
