
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
15.2073,16.4789,45.0551,um,Surface,Position Reference Frame,Reference Frame 1,1,291,
16.113,4.21842,46.254,um,Surface,Position Reference Frame,Reference Frame 1,1,292,
39.1083,18.3893,41.0506,um,Surface,Position Reference Frame,Reference Frame 1,1,293,
34.6563,23.3648,40.8974,um,Surface,Position Reference Frame,Reference Frame 1,1,294,
42.1844,12.5134,41.2181,um,Surface,Position Reference Frame,Reference Frame 1,1,295,
25.3263,22.6084,42.7603,um,Surface,Position Reference Frame,Reference Frame 1,1,296,
29.9283,19.8684,43.8172,um,Surface,Position Reference Frame,Reference Frame 1,1,297,
30.1017,13.1948,43.6991,um,Surface,Position Reference Frame,Reference Frame 1,1,298,
-9.43342,31.2474,43.7029,um,Surface,Position Reference Frame,Reference Frame 1,1,300,
-0.690731,39.1801,41.9458,um,Surface,Position Reference Frame,Reference Frame 1,1,301,
-13.4641,19.8316,44.5159,um,Surface,Position Reference Frame,Reference Frame 1,1,302,
-12.9838,24.2963,42.9823,um,Surface,Position Reference Frame,Reference Frame 1,1,303,
-7.2144,27.0334,45.5763,um,Surface,Position Reference Frame,Reference Frame 1,1,304,
-1.19101,29.1999,47.1171,um,Surface,Position Reference Frame,Reference Frame 1,1,305,
15.1286,38.653,39.5203,um,Surface,Position Reference Frame,Reference Frame 1,1,306,
14.3664,42.6126,40.7192,um,Surface,Position Reference Frame,Reference Frame 1,1,307,
10.7627,40.1558,41.7966,um,Surface,Position Reference Frame,Reference Frame 1,1,308,
4.78933,42.7193,42.8859,um,Surface,Position Reference Frame,Reference Frame 1,1,309,
19.3352,23.8004,45.3201,um,Surface,Position Reference Frame,Reference Frame 1,1,310,
13.4107,28.1308,45.9663,um,Surface,Position Reference Frame,Reference Frame 1,1,311,
4.44435,23.7225,46.7154,um,Surface,Position Reference Frame,Reference Frame 1,1,312,
12.0838,22.245,45.4535,um,Surface,Position Reference Frame,Reference Frame 1,1,313,
46.5596,25.5835,40.0238,um,Surface,Position Reference Frame,Reference Frame 1,1,314,
32.9369,32.3817,39.9386,um,Surface,Position Reference Frame,Reference Frame 1,1,315,
35.3291,45.174,40.8726,um,Surface,Position Reference Frame,Reference Frame 1,1,316,
35.4062,31.457,43.4025,um,Surface,Position Reference Frame,Reference Frame 1,1,317,
44.4464,44.6309,43.8658,um,Surface,Position Reference Frame,Reference Frame 1,1,318,
44.2906,38.4046,44.707,um,Surface,Position Reference Frame,Reference Frame 1,1,319,
40.3684,30.0529,44.5954,um,Surface,Position Reference Frame,Reference Frame 1,1,320,
38.8016,37.1502,45.1183,um,Surface,Position Reference Frame,Reference Frame 1,1,321,
39.8291,44.335,44.3749,um,Surface,Position Reference Frame,Reference Frame 1,1,322,
26.4129,39.6004,46.0243,um,Surface,Position Reference Frame,Reference Frame 1,1,323,
27.2541,29.9391,46.1618,um,Surface,Position Reference Frame,Reference Frame 1,1,324,
28.8474,46.3873,46.6098,um,Surface,Position Reference Frame,Reference Frame 1,1,325,
32.8244,39.6394,47.7095,um,Surface,Position Reference Frame,Reference Frame 1,1,326,
54.3951,27.1958,40.3817,um,Surface,Position Reference Frame,Reference Frame 1,1,327,
52.0198,40.1261,42.981,um,Surface,Position Reference Frame,Reference Frame 1,1,328,
56.1804,43.6266,44.166,um,Surface,Position Reference Frame,Reference Frame 1,1,329,
-11.3466,61.6758,41.9301,um,Surface,Position Reference Frame,Reference Frame 1,1,330,
-4.97772,60.7313,43.9768,um,Surface,Position Reference Frame,Reference Frame 1,1,331,
-10.2802,66.9707,44.9766,um,Surface,Position Reference Frame,Reference Frame 1,1,332,
-8.85854,58.683,46.6878,um,Surface,Position Reference Frame,Reference Frame 1,1,333,
20.6436,48.5413,39.3711,um,Surface,Position Reference Frame,Reference Frame 1,1,334,
-0.829109,49.3311,42.6903,um,Surface,Position Reference Frame,Reference Frame 1,1,335,
6.74823,46.184,42.5424,um,Surface,Position Reference Frame,Reference Frame 1,1,336,
9.68283,60.1766,43.5264,um,Surface,Position Reference Frame,Reference Frame 1,1,337,
-13.9653,79.9972,32.7683,um,Surface,Position Reference Frame,Reference Frame 1,1,338,
-5.19423,86.7754,35.2316,um,Surface,Position Reference Frame,Reference Frame 1,1,339,
-3.78021,78.3196,35.819,um,Surface,Position Reference Frame,Reference Frame 1,1,340,
-8.81891,80.8957,37.702,um,Surface,Position Reference Frame,Reference Frame 1,1,341,
-13.3058,90.7421,37.9896,um,Surface,Position Reference Frame,Reference Frame 1,1,342,
14.912,78.1827,32.2857,um,Surface,Position Reference Frame,Reference Frame 1,1,343,
